768  24  54  94
768  24  54  114
768  24  58  119
768  24  94  114
768  28  37  53
768  28  37  54
768  28  39  54
768  28  53  54
768  28  53  94
768  28  53  114
768  28  54  94
768  28  54  114
768  28  90  114
768  28  94  114
768  34  37  54
768  34  39  54
768  34  53  54
768  34  54  94
768  34  69  77
768  34  94  114
768  36  58  119
768  36  69  77
768  36  85  119
768  36  90  119
768  37  39  53
768  37  39  54
768  37  39  90
768  37  39  94
768  37  53  54
768  37  53  94
768  37  53  114
768  37  54  67
768  37  54  76
768  37  54  85
768  37  54  86
768  37  54  90
768  37  54  94
768  37  54  114
768  37  76  94
768  37  90  114
768  37  94  114
768  39  53  54
768  39  53  94
768  39  54  67
768  39  54  76
768  39  54  85
768  39  54  86
768  39  54  90
768  39  54  94
768  39  54  114
768  39  90  94
768  39  94  114
768  53  54  67
768  53  54  76
768  53  54  85
768  53  54  86
768  53  54  90
768  53  54  94
768  53  54  114
768  53  94  114
768  54  67  94
768  54  76  94
768  54  85  94
768  54  86  94
768  54  90  94
768  54  94  114
768  58  85  119
768  58  90  119
768  67  94  114
768  69  77  85
768  69  77  86
768  69  77  90
768  76  94  114
768  85  94  114
768  86  94  114
768  90  94  114
762  3   9   36
762  7   24  85
760  1   3   67
760  1   11  24
760  1   11  34
760  1   11  52
760  1   11  85
760  1   11  86
760  1   11  90
760  3   10  23
760  3   93  110
760  6   9   90
760  9   13  24
760  11  24  67
760  13  23  63
760  16  36  93
760  16  52  90
760  28  52  63
760  43  59  93
760  43  90  93
760  56  67  110
756  2   28  43
756  2   43  90
756  10  17  36
756  10  17  85
756  10  17  86
756  10  66  110
756  11  39  110
756  11  39  111
756  11  56  111
756  13  63  67
756  28  34  43
756  28  43  85
756  28  43  86
752  1   3   76
752  2   56  67
752  3   24  58
752  6   24  67
752  6   34  98
752  6   85  98
752  6   86  98
752  6   90  98
752  13  67  94
752  16  53  59
752  16  53  63
752  28  52  58
752  28  58  85
752  34  37  59
752  34  37  63
752  34  42  52
752  34  42  85
752  34  42  86
752  34  43  53
752  36  38  116
752  37  59  67
752  37  59  85
752  37  59  86
752  37  63  67
752  37  63  85
752  37  63  86
752  42  52  85
752  42  52  86
752  42  85  86
752  43  53  85
752  43  53  86
752  43  53  90
752  52  58  85
752  61  90  116
750  3   34  43
750  3   43  85
750  3   43  86
750  10  17  34
748  3   36  99
748  3   76  110
748  9   39  52
748  10  67  110
748  24  52  116
748  34  44  76
748  44  76  85
748  44  76  86
748  52  85  116
748  52  86  116
748  59  63  102
744  1   11  56
744  1   16  29
744  1   16  39
744  1   16  101
744  1   90  93
744  2   41  93
744  3   29  61
744  3   29  66
744  3   58  102
744  6   10  110
744  6   29  61
744  6   29  66
744  7   34  58
744  7   58  86
744  7   58  102
744  11  24  114
744  11  34  99
744  11  34  114
744  11  39  114
744  11  85  99
744  11  85  114
744  11  86  99
744  11  86  114
744  11  90  99
744  13  63  76
744  16  29  34
744  16  29  36
744  16  29  39
744  16  29  56
744  16  29  85
744  16  29  86
744  16  29  90
744  16  29  101
744  16  34  101
744  16  36  101
744  16  39  101
744  16  56  93
744  16  56  101
744  16  85  101
744  16  86  101
744  16  90  101
744  23  67  110
744  23  76  110
744  24  39  110
744  43  63  90
744  63  90  107
740  1   34  114
740  1   36  114
740  1   85  114
740  1   86  114
740  6   38  110
740  34  43  52
740  43  52  85
740  43  52  86
738  6   39  114
736  2   3   11
736  2   90  107
736  3   9   59
736  3   9   63
736  3   36  98
736  3   38  67
736  10  52  56
736  11  24  61
736  11  34  61
736  11  52  61
736  11  61  85
736  11  61  86
736  13  24  76
736  16  36  52
736  24  34  111
736  24  36  111
736  24  52  111
736  24  85  111
736  24  86  111
736  28  56  67
736  34  36  41
736  34  54  59
736  34  54  63
736  36  41  63
736  36  41  86
736  44  63  90
736  54  59  67
736  54  59  76
736  54  59  85
736  54  59  86
736  54  59  90
736  54  63  67
736  54  63  76
736  54  63  85
736  54  63  86
736  54  63  90
736  59  67  102
736  63  67  102
732  2   28  44
732  34  45  85
732  34  45  86
732  34  45  90
732  45  85  86
732  45  85  90
732  45  86  90
732  59  93  114
730  2   3   10
730  3   10  93
730  34  52  116
728  2   9   24
728  2   13  23
728  3   16  56
728  3   67  94
728  6   24  76
728  6   67  94
728  7   24  58
728  9   24  28
728  9   24  39
728  10  23  52
728  10  52  76
728  13  23  39
728  16  24  36
728  24  28  52
728  37  59  76
728  37  63  76
726  3   10  110
724  2   6   99
724  9   13  36
724  9   23  59
724  9   23  63
724  9   52  67
724  9   52  76
722  6   52  56
720  1   3   53
720  1   6   53
720  1   10  39
720  1   29  69
720  1   29  77
720  1   61  117
720  1   66  116
720  1   66  117
720  2   15  34
720  2   15  67
720  2   15  76
720  2   15  85
720  2   15  86
720  2   28  58
720  2   52  58
720  2   58  85
720  2   67  116
720  2   76  116
720  3   10  53
720  3   36  58
720  3   38  59
720  6   10  53
720  6   36  58
720  6   58  85
720  9   23  90
720  9   59  94
720  9   63  94
720  9   90  114
720  10  13  53
720  10  17  53
720  10  17  90
720  10  23  98
720  10  23  99
720  10  34  98
720  10  34  99
720  10  36  98
720  10  36  99
720  10  53  67
720  10  53  69
720  10  53  76
720  10  53  77
720  10  59  98
720  10  59  99
720  10  85  98
720  10  85  99
720  10  86  98
720  10  86  99
720  10  90  98
720  10  90  99
720  10  93  98
720  10  93  99
720  11  24  66
720  11  24  76
720  11  34  66
720  11  34  98
720  11  39  61
720  11  39  66
720  11  52  66
720  11  53  67
720  11  53  76
720  11  66  85
720  11  66  86
720  11  85  98
720  11  86  98
720  11  90  98
720  13  59  116
720  13  63  116
720  16  24  61
720  16  24  66
720  16  34  61
720  16  34  66
720  16  34  110
720  16  39  61
720  16  39  66
720  16  52  56
720  16  52  61
720  16  52  66
720  16  61  85
720  16  61  86
720  16  66  85
720  16  66  86
720  16  85  110
720  16  86  110
720  17  59  110
720  17  59  116
720  17  63  110
720  17  63  116
720  23  34  41
720  23  41  59
720  23  41  85
720  23  41  86
720  23  41  90
720  23  41  93
720  24  29  69
720  24  29  77
720  24  39  43
720  24  39  59
720  24  39  63
720  24  52  114
720  24  61  117
720  24  66  116
720  24  66  117
720  24  90  111
720  24  110 119
720  28  39  43
720  28  52  67
720  28  67  98
720  28  67  99
720  28  76  98
720  28  76  99
720  29  34  69
720  29  34  77
720  29  36  69
720  29  36  77
720  29  53  110
720  29  69  85
720  29  69  86
720  29  69  90
720  29  77  85
720  29  77  86
720  29  77  90
720  34  39  45
720  34  52  107
720  34  61  117
720  34  66  116
720  34  66  117
720  36  61  117
720  36  66  116
720  36  66  117
720  39  41  63
720  39  43  53
720  39  44  90
720  39  45  85
720  39  45  86
720  39  45  90
720  39  69  116
720  39  77  116
720  52  67  107
720  52  76  107
720  52  85  107
720  52  86  107
720  52  93  107
720  53  67  99
720  53  76  99
720  56  69  116
720  56  77  116
720  58  59  67
720  58  59  76
720  59  63  114
720  59  69  110
720  59  69  116
720  59  77  110
720  59  77  116
720  59  93  107
720  61  85  117
720  61  86  117
720  61  90  117
720  63  69  110
720  63  69  116
720  63  77  110
720  63  77  116
720  66  85  116
720  66  85  117
720  66  86  116
720  66  86  117
720  66  90  116
720  66  90  117
720  85  110 119
720  90  93  107
720  90  110 119
718  3   43  90
716  1   6   38
716  2   44  90
716  3   11  28
716  3   52  61
716  16  90  110
714  7   24  102
713  1   6   10
712  1   11  36
712  1   16  24
712  1   16  52
712  1   36  93
712  2   9   52
712  2   28  41
712  2   36  41
712  3   16  36
712  3   24  102
712  3   38  76
712  3   67  99
712  3   76  99
712  6   67  110
712  7   24  86
712  7   36  85
712  13  76  94
712  16  24  56
712  16  36  59
712  16  36  63
712  28  41  85
712  28  41  90
712  56  76  110
712  59  76  102
712  63  76  102
708  2   43  59
708  3   11  59
708  3   11  63
708  3   39  61
708  7   24  34
708  10  76  110
708  24  43  90
704  1   90  114
704  2   56  76
704  2   107 114
704  3   11  24
704  3   13  53
704  3   56  67
704  3   76  94
704  6   13  53
704  6   76  94
704  9   38  59
704  9   38  63
704  9   38  67
704  9   38  76
704  16  36  110
704  24  52  67
704  28  52  93
704  36  43  93
704  52  90  116
703  6   10  63
702  3   10  52
700  6   85  102
700  6   93  110
700  10  52  61
698  6   86  102
698  10  13  59
696  2   11  99
696  3   13  59
696  3   23  99
696  3   24  114
696  3   38  63
696  3   39  66
696  3   52  66
696  6   13  59
696  7   36  58
696  10  24  101
696  10  34  101
696  10  36  101
696  10  52  101
696  10  85  101
696  10  86  101
696  10  90  101
696  14  34  56
696  14  56  85
696  14  56  86
696  14  56  90
696  15  59  90
696  16  39  67
696  16  39  76
696  16  56  59
696  16  56  63
696  16  56  110
696  24  52  59
696  28  39  44
696  34  41  67
696  34  41  76
696  41  67  85
696  41  67  86
696  41  67  90
696  41  76  85
696  41  76  86
696  41  76  90
696  43  59  63
696  43  63  93
696  90  107 114
694  6   34  102
692  1   3   10
692  1   52  116
692  6   59  99
692  9   23  39
692  10  24  39
688  1   10  56
688  2   6   11
688  2   6   98
688  2   24  52
688  3   56  76
688  3   67  98
688  3   76  98
688  6   76  110
688  23  34  43
688  23  36  41
688  23  43  85
688  23  43  86
688  23  43  90
688  23  43  93
688  28  39  41
688  28  56  76
688  34  38  52
688  34  44  56
688  36  39  41
688  38  52  85
688  38  52  90
688  39  41  93
688  39  43  59
688  39  43  93
688  39  59  107
688  44  56  85
688  44  56  86
688  44  67  93
688  44  76  93
684  6   39  99
684  9   28  34
684  9   28  86
684  10  39  61
684  10  69  110
684  10  77  110
684  11  61  66
684  16  61  66
680  1   3   59
680  1   3   63
680  3   36  102
680  6   16  36
680  6   36  102
680  10  24  56
680  15  63  90
680  16  23  34
680  16  23  36
680  16  23  39
680  16  23  56
680  16  23  85
680  16  23  86
680  16  23  93
680  16  67  76
680  28  36  52
680  34  39  42
680  38  52  67
680  38  52  86
680  39  42  52
680  39  42  85
680  39  42  86
680  52  56  111
680  52  61  110
677  3   10  116
677  6   10  116
676  11  16  36
676  28  44  59
676  43  67  76
676  43  67  90
676  43  76  90
676  44  59  67
674  3   9   24
672  1   14  24
672  1   14  34
672  1   14  52
672  1   14  85
672  1   14  90
672  1   59  93
672  1   63  93
672  2   11  98
672  2   39  58
672  3   23  98
672  3   24  101
672  3   52  101
672  6   24  101
672  6   34  58
672  6   39  98
672  6   52  101
672  6   58  86
672  9   39  53
672  9   52  90
672  11  28  98
672  11  28  99
672  11  67  93
672  11  76  93
672  13  58  59
672  13  58  63
672  14  24  34
672  14  24  52
672  14  24  85
672  14  24  90
672  16  23  53
672  16  23  90
672  16  36  53
672  16  53  56
672  16  53  93
672  23  67  116
672  23  76  116
672  24  101 110
672  24  101 111
672  28  39  58
672  34  36  107
672  34  101 111
672  36  67  107
672  36  76  107
672  36  85  107
672  36  86  107
672  36  90  107
672  36  93  107
672  36  101 111
672  36  110 119
672  38  53  116
672  39  52  58
672  39  58  85
672  52  59  99
672  52  85  99
672  52  90  99
672  52  93  99
672  52  101 110
672  52  101 111
672  53  67  98
672  53  76  98
672  58  63  67
672  58  63  76
672  58  110 119
672  67  76  116
672  85  101 111
672  86  101 111
672  90  101 111
670  6   34  43
670  6   43  85
670  6   43  86
670  6   43  90
668  6   11  28
668  6   24  56
668  6   52  61
668  34  43  116
668  36  43  59
668  43  85  116
668  43  86  116
668  43  90  116
666  6   94  102
666  7   34  94
666  7   85  94
666  7   94  102
664  1   11  61
664  1   14  36
664  1   14  61
664  1   14  86
664  2   9   93
664  3   11  116
664  3   94  102
664  6   10  24
664  6   16  56
664  7   36  86
664  7   36  102
664  7   86  94
664  11  24  28
664  11  36  61
664  11  61  90
664  14  24  36
664  14  24  61
664  14  24  86
664  14  34  61
664  14  36  61
664  14  52  61
664  14  61  85
664  14  61  86
664  14  61  90
664  16  34  114
664  16  39  110
664  16  39  114
664  16  85  114
664  16  86  114
664  24  39  111
664  24  56  111
664  28  44  63
662  3   10  24
660  6   23  110
660  6   39  61
660  9   13  34
660  9   13  86
660  13  67  110
660  23  34  114
660  23  36  114
660  23  67  114
660  23  76  114
660  23  85  114
660  23  86  114
660  23  93  114
660  28  43  90
660  36  67  114
660  36  76  114
660  36  93  114
660  52  59  114
660  52  85  102
658  6   24  38
658  7   34  36
656  2   3   114
656  2   9   114
656  2   10  98
656  2   10  99
656  2   15  39
656  2   23  41
656  2   41  53
656  2   43  53
656  3   58  90
656  3   67  116
656  6   24  58
656  6   58  90
656  6   59  98
656  10  39  98
656  10  39  99
656  16  67  90
656  16  76  90
656  23  36  43
656  23  41  63
656  24  58  116
656  28  67  116
656  34  41  53
656  34  58  116
656  36  58  116
656  38  58  116
656  38  67  116
656  41  53  85
656  41  53  86
656  41  53  90
656  43  56  116
656  58  85  116
656  58  86  116
656  58  90  116
652  2   3   52
652  3   28  99
652  6   28  99
652  7   85  90
652  10  38  67
652  11  110 116
652  15  34  114
652  15  59  63
652  15  67  114
652  15  76  114
652  15  85  114
652  15  86  114
652  24  102 116
652  36  52  116
652  36  102 116
652  44  59  76
652  52  86  102
652  85  102 116
652  86  102 116
651  6   10  23
650  7   24  90
648  1   3   95
648  1   6   95
648  1   10  69
648  1   10  77
648  1   10  95
648  1   10  101
648  1   11  29
648  1   11  39
648  1   11  66
648  1   11  95
648  1   11  101
648  1   14  29
648  1   14  39
648  1   14  56
648  1   14  66
648  1   14  95
648  1   14  101
648  1   16  61
648  1   16  66
648  1   16  95
648  1   24  111
648  1   29  111
648  1   34  111
648  1   36  111
648  1   39  111
648  1   52  111
648  1   56  111
648  1   61  111
648  1   66  111
648  1   85  111
648  1   86  111
648  1   90  111
648  1   95  110
648  1   95  111
648  1   101 111
648  2   11  24
648  2   13  67
648  2   16  67
648  2   16  76
648  2   37  59
648  2   37  63
648  2   43  93
648  3   9   53
648  3   11  53
648  3   13  63
648  3   24  95
648  3   29  52
648  3   29  95
648  3   34  95
648  3   34  107
648  3   36  94
648  3   36  95
648  3   39  95
648  3   52  95
648  3   53  99
648  3   56  61
648  3   56  66
648  3   56  95
648  3   58  94
648  3   61  95
648  3   61  101
648  3   66  95
648  3   66  101
648  3   67  107
648  3   76  107
648  3   76  116
648  3   85  95
648  3   85  107
648  3   86  95
648  3   86  107
648  3   90  95
648  3   95  101
648  6   9   53
648  6   11  53
648  6   13  63
648  6   24  95
648  6   29  52
648  6   29  95
648  6   34  95
648  6   36  94
648  6   36  95
648  6   39  66
648  6   39  95
648  6   52  66
648  6   52  95
648  6   53  99
648  6   56  61
648  6   56  66
648  6   56  95
648  6   58  94
648  6   58  102
648  6   61  95
648  6   61  101
648  6   66  95
648  6   66  101
648  6   85  95
648  6   86  95
648  6   90  95
648  6   95  101
648  7   24  36
648  7   36  94
648  7   58  94
648  9   13  58
648  9   34  107
648  9   67  107
648  9   76  107
648  9   85  107
648  9   86  107
648  10  24  69
648  10  24  77
648  10  24  95
648  10  29  39
648  10  29  52
648  10  29  56
648  10  29  95
648  10  29  101
648  10  34  95
648  10  36  95
648  10  39  66
648  10  39  95
648  10  39  101
648  10  52  66
648  10  52  95
648  10  56  61
648  10  56  66
648  10  56  95
648  10  56  101
648  10  61  95
648  10  61  101
648  10  66  95
648  10  66  101
648  10  85  95
648  10  86  95
648  10  90  95
648  10  95  101
648  11  24  29
648  11  24  95
648  11  24  101
648  11  29  34
648  11  29  36
648  11  29  39
648  11  29  52
648  11  29  56
648  11  29  61
648  11  29  66
648  11  29  85
648  11  29  86
648  11  29  90
648  11  29  95
648  11  29  101
648  11  34  37
648  11  34  95
648  11  34  101
648  11  36  66
648  11  36  95
648  11  36  101
648  11  37  67
648  11  37  85
648  11  37  86
648  11  39  95
648  11  39  101
648  11  52  95
648  11  52  101
648  11  53  99
648  11  56  61
648  11  56  66
648  11  56  95
648  11  56  101
648  11  59  99
648  11  61  95
648  11  61  101
648  11  63  99
648  11  66  90
648  11  66  95
648  11  66  101
648  11  85  95
648  11  85  101
648  11  86  95
648  11  86  101
648  11  90  95
648  11  90  101
648  11  95  101
648  13  38  67
648  14  24  29
648  14  24  39
648  14  24  56
648  14  24  66
648  14  24  95
648  14  24  101
648  14  29  34
648  14  29  36
648  14  29  39
648  14  29  52
648  14  29  56
648  14  29  61
648  14  29  66
648  14  29  85
648  14  29  86
648  14  29  90
648  14  29  95
648  14  29  101
648  14  34  66
648  14  34  95
648  14  34  101
648  14  36  56
648  14  36  66
648  14  36  95
648  14  36  101
648  14  39  56
648  14  39  61
648  14  39  66
648  14  39  95
648  14  39  101
648  14  52  56
648  14  52  66
648  14  52  95
648  14  52  101
648  14  56  61
648  14  56  66
648  14  56  95
648  14  56  101
648  14  61  66
648  14  61  95
648  14  61  101
648  14  66  85
648  14  66  86
648  14  66  90
648  14  66  95
648  14  66  101
648  14  85  95
648  14  85  101
648  14  86  95
648  14  86  101
648  14  90  95
648  14  90  101
648  14  95  101
648  15  59  93
648  15  63  93
648  16  24  29
648  16  24  95
648  16  24  101
648  16  28  67
648  16  28  76
648  16  29  52
648  16  29  61
648  16  29  66
648  16  29  95
648  16  34  95
648  16  36  61
648  16  36  66
648  16  36  95
648  16  39  95
648  16  52  95
648  16  52  101
648  16  56  61
648  16  56  66
648  16  56  95
648  16  61  90
648  16  61  95
648  16  61  101
648  16  66  90
648  16  66  95
648  16  66  101
648  16  85  95
648  16  86  95
648  16  90  95
648  16  95  101
648  17  34  67
648  17  34  76
648  17  36  67
648  17  36  76
648  17  67  85
648  17  67  86
648  17  76  85
648  17  76  86
648  24  29  111
648  24  37  59
648  24  37  63
648  24  52  63
648  24  61  111
648  24  66  111
648  24  95  110
648  24  95  111
648  28  34  41
648  28  41  86
648  29  34  111
648  29  36  111
648  29  39  111
648  29  52  110
648  29  52  111
648  29  56  111
648  29  61  111
648  29  66  111
648  29  85  111
648  29  86  111
648  29  90  111
648  29  95  110
648  29  95  111
648  29  101 111
648  34  38  93
648  34  61  111
648  34  66  111
648  34  95  110
648  34  95  111
648  36  61  111
648  36  66  111
648  36  95  110
648  36  95  111
648  38  59  93
648  38  63  93
648  38  67  93
648  38  76  93
648  38  85  93
648  38  86  93
648  38  90  93
648  39  61  110
648  39  61  111
648  39  66  110
648  39  66  111
648  39  95  110
648  39  95  111
648  39  101 111
648  52  59  107
648  52  61  111
648  52  66  110
648  52  66  111
648  52  95  110
648  52  95  111
648  56  61  110
648  56  61  111
648  56  66  110
648  56  66  111
648  56  95  110
648  56  95  111
648  56  101 111
648  59  63  107
648  61  66  69
648  61  66  77
648  61  66  111
648  61  69  110
648  61  77  110
648  61  85  111
648  61  86  111
648  61  90  111
648  61  95  110
648  61  95  111
648  61  101 110
648  61  101 111
648  66  69  110
648  66  77  110
648  66  85  111
648  66  86  111
648  66  90  111
648  66  95  110
648  66  95  111
648  66  101 110
648  66  101 111
648  69  110 116
648  77  110 116
648  85  95  110
648  85  95  111
648  86  95  110
648  86  95  111
648  90  95  110
648  90  95  111
648  95  101 110
648  95  101 111
646  3   24  116
644  1   102 116
644  6   63  99
644  11  16  56
644  28  36  44
644  36  44  67
644  43  52  90
642  34  52  102
642  44  52  85
640  1   34  43
640  1   43  85
640  1   43  86
640  1   43  90
640  2   10  52
640  2   52  114
640  2   93  114
640  3   28  98
640  3   34  37
640  3   37  67
640  3   37  85
640  3   37  86
640  3   39  43
640  6   28  98
640  9   67  102
640  9   76  102
640  10  52  93
640  11  34  43
640  11  43  85
640  11  43  86
640  15  34  52
640  15  52  67
640  15  52  76
640  15  52  85
640  15  52  86
640  16  34  111
640  16  36  111
640  16  59  116
640  16  63  116
640  16  85  111
640  16  86  111
640  16  93  116
640  23  43  59
640  23  44  67
640  23  44  76
640  28  52  76
640  34  38  119
640  34  85  119
640  34  90  119
640  34  102 119
640  38  85  119
640  38  90  119
640  38  102 119
640  39  93  107
640  44  56  93
640  59  99  110
640  63  99  110
640  85  99  110
640  85  102 119
640  90  99  110
640  90  102 119
640  93  99  110
638  44  52  86
636  3   10  67
636  16  90  111
636  17  36  39
636  17  39  85
636  17  39  86
636  24  34  45
636  24  45  85
636  24  45  86
636  24  45  90
636  63  93  114
634  34  102 116
633  34  44  52
632  2   16  36
632  2   43  63
632  3   11  93
632  7   36  90
632  7   58  90
632  13  23  28
632  16  23  59
632  16  23  63
632  16  28  36
632  24  34  119
632  24  38  119
632  24  56  116
632  24  94  119
632  24  102 119
632  34  36  42
632  34  42  90
632  34  86  119
632  34  94  119
632  36  42  52
632  36  42  85
632  36  42  86
632  38  86  119
632  38  94  119
632  39  44  67
632  39  44  76
632  42  52  90
632  42  85  90
632  42  86  90
632  52  56  116
632  58  110 116
632  85  86  119
632  85  94  119
632  86  90  119
632  86  102 119
632  90  94  119
632  94  102 119
630  10  13  110
630  17  34  39
628  9   28  67
628  9   28  76
628  44  67  76
628  44  67  90
624  1   23  34
624  1   23  67
624  1   23  76
624  1   23  85
624  1   23  86
624  1   23  93
624  1   29  116
624  1   29  117
624  1   56  116
624  2   13  56
624  2   13  76
624  2   17  23
624  2   17  28
624  2   17  34
624  2   17  36
624  2   17  39
624  2   17  59
624  2   17  63
624  2   17  85
624  2   17  86
624  3   10  76
624  3   23  110
624  3   37  76
624  3   38  53
624  3   53  98
624  6   38  53
624  6   53  98
624  7   24  110
624  7   85  110
624  7   90  110
624  9   34  37
624  9   37  67
624  9   37  76
624  9   37  85
624  9   37  86
624  9   58  67
624  9   58  76
624  10  38  59
624  10  63  98
624  10  63  99
624  11  37  76
624  11  39  98
624  11  39  99
624  11  53  98
624  11  59  98
624  11  63  98
624  13  28  56
624  13  34  56
624  13  34  69
624  13  34  77
624  13  36  69
624  13  36  77
624  13  53  69
624  13  53  77
624  13  56  85
624  13  56  86
624  13  69  85
624  13  69  86
624  13  69  90
624  13  77  85
624  13  77  86
624  13  77  90
624  15  52  93
624  17  23  28
624  17  23  34
624  17  23  36
624  17  23  39
624  17  23  59
624  17  23  63
624  17  23  85
624  17  23  86
624  17  28  34
624  17  28  36
624  17  28  39
624  17  28  59
624  17  28  63
624  17  28  85
624  17  28  86
624  17  34  69
624  17  34  77
624  17  36  69
624  17  36  77
624  17  39  59
624  17  39  63
624  17  53  67
624  17  53  69
624  17  53  76
624  17  53  77
624  17  67  90
624  17  69  85
624  17  69  86
624  17  69  90
624  17  76  90
624  17  77  85
624  17  77  86
624  17  77  90
624  23  34  107
624  23  36  107
624  23  39  41
624  23  44  56
624  23  67  107
624  23  76  107
624  23  85  107
624  23  86  107
624  23  90  107
624  23  90  114
624  23  93  107
624  24  29  116
624  24  29  117
624  24  34  107
624  24  39  45
624  24  52  76
624  24  59  93
624  24  63  93
624  24  67  107
624  24  76  107
624  24  85  107
624  24  86  107
624  24  86  119
624  28  34  102
624  28  41  53
624  28  43  53
624  28  52  102
624  28  76  116
624  28  85  102
624  29  34  116
624  29  34  117
624  29  36  116
624  29  36  117
624  29  85  116
624  29  85  117
624  29  86  116
624  29  86  117
624  29  90  116
624  29  90  117
624  34  52  98
624  34  52  99
624  34  67  77
624  34  69  76
624  34  98  114
624  34  99  114
624  34  110 119
624  36  52  99
624  36  67  77
624  36  69  76
624  38  52  59
624  38  59  116
624  38  76  116
624  38  110 119
624  39  41  53
624  39  43  63
624  52  59  98
624  52  67  98
624  52  67  99
624  52  76  98
624  52  76  99
624  52  85  98
624  52  86  98
624  52  86  99
624  52  90  98
624  52  93  98
624  53  67  77
624  53  69  76
624  53  69  77
624  63  93  107
624  67  77  85
624  67  77  86
624  67  77  90
624  67  98  114
624  67  99  114
624  69  76  85
624  69  76  86
624  69  76  90
624  76  98  114
624  76  99  114
624  85  98  114
624  85  99  114
624  86  94  119
624  86  98  114
624  86  99  114
624  86  110 119
624  90  93  114
624  90  98  114
624  90  99  114
624  94  110 119
624  102 110 119
621  6   10  93
620  1   3   116
620  3   58  110
620  3   61  110
620  6   58  110
620  6   61  110
620  10  34  117
620  10  36  117
620  10  85  117
620  10  86  117
620  13  38  59
620  13  38  63
620  13  59  94
620  13  63  94
620  13  76  110
620  36  43  52
618  6   24  102
616  1   10  67
616  1   23  36
616  1   36  43
616  2   59  107
616  9   59  102
616  9   63  102
616  10  16  34
616  10  16  36
616  10  16  39
616  10  16  56
616  10  16  85
616  10  16  86
616  16  24  114
616  16  39  111
616  16  56  111
616  28  41  59
616  28  41  63
616  28  86  102
616  34  99  110
616  34  102 117
616  36  102 117
616  44  56  90
616  85  102 117
616  86  99  110
616  86  102 117
612  1   39  114
612  1   56  114
612  3   24  28
612  3   66  110
612  6   66  110
612  10  16  90
612  10  29  110
612  10  38  76
612  24  43  52
612  28  43  59
612  34  56  114
612  36  43  116
612  36  44  76
612  36  56  114
612  39  56  114
612  56  85  114
612  56  86  114
610  6   9   67
610  6   9   76
608  1   58  116
608  1   94  116
608  3   38  58
608  3   102 110
608  6   38  58
608  6   39  43
608  6   63  98
608  6   102 110
608  7   36  110
608  7   58  110
608  10  24  116
608  13  38  76
608  15  39  90
608  24  61  67
608  24  94  116
608  28  44  93
608  34  61  67
608  34  94  116
608  36  42  90
608  36  94  116
608  37  59  90
608  37  63  90
608  38  94  116
608  38  102 116
608  43  53  59
608  43  53  63
608  43  56  93
608  58  61  67
608  58  94  116
608  58  102 116
608  61  67  85
608  61  67  86
608  61  67  102
608  85  94  116
608  86  94  116
608  90  94  116
608  90  102 116
608  94  102 116
608  94  110 116
608  102 110 116
606  1   6   67
604  2   3   24
604  2   44  67
604  6   9   36
604  6   38  102
604  6   90  102
604  7   34  38
604  7   34  90
604  7   38  85
604  7   38  90
604  7   38  102
604  7   90  102
604  9   28  59
604  9   28  63
604  11  16  24
602  2   6   10
602  3   9   39
602  6   38  94
602  7   24  38
602  7   24  94
602  7   38  86
602  7   38  94
602  7   86  90
602  7   90  94
602  10  13  63
600  1   6   102
600  1   7   85
600  1   7   102
600  1   10  59
600  1   10  63
600  1   10  76
600  2   11  37
600  2   59  94
600  2   63  94
600  3   38  94
600  3   38  102
600  3   90  102
600  3   90  107
600  3   94  110
600  6   24  114
600  6   94  110
600  7   34  110
600  7   38  110
600  7   86  110
600  7   94  110
600  7   102 110
600  10  90  117
600  11  24  37
600  11  90  114
600  13  28  116
600  13  36  56
600  13  39  56
600  13  56  90
600  13  56  93
600  13  85  99
600  13  90  99
600  15  90  93
600  24  34  42
600  24  42  52
600  24  42  85
600  24  42  86
600  28  34  91
600  28  39  91
600  28  43  63
600  28  52  91
600  28  59  94
600  28  63  94
600  28  85  91
600  28  86  91
600  34  39  91
600  34  52  91
600  34  64  67
600  34  64  85
600  34  64  86
600  34  64  90
600  34  85  91
600  34  86  91
600  36  44  56
600  36  59  107
600  38  52  76
600  39  44  56
600  39  52  91
600  39  85  91
600  39  86  91
600  41  59  67
600  41  59  76
600  41  67  76
600  44  56  59
600  44  56  63
600  44  63  67
600  52  85  91
600  52  86  91
600  64  67  85
600  64  67  86
600  64  67  90
600  64  85  86
600  64  85  90
600  64  86  90
600  69  77  110
600  85  86  91
598  1   6   76
598  1   7   24
598  1   7   86
596  1   3   102
596  1   7   36
596  1   52  114
596  3   17  36
596  3   17  85
596  3   17  86
596  6   17  36
596  6   17  85
596  6   17  86
596  6   93  99
596  13  39  116
596  13  56  59
596  13  56  63
595  6   10  52
594  1   7   34
594  3   17  34
594  6   17  34
592  1   3   9
592  1   34  119
592  1   38  119
592  1   85  119
592  1   90  119
592  1   102 119
592  2   24  93
592  3   24  37
592  6   24  59
592  11  43  90
592  13  110 116
592  23  28  44
592  23  39  43
592  24  28  93
592  24  34  93
592  24  86  93
592  36  43  63
592  39  43  52
592  39  43  67
592  39  43  76
592  39  63  107
592  102 110 117
588  1   7   38
588  1   7   90
588  3   29  110
588  6   11  59
588  6   11  63
588  6   29  110
588  11  59  110
588  11  63  110
588  13  52  85
588  15  39  114
588  17  39  116
588  23  59  114
